HeLa-S3|chr10:102973390-103542659	HeLa-S3|chr10:102974454-103542659
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9780755-10349599
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10331199
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10331599
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9786844-10328743
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9787508-10323958
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9787508-10328743
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9796601-10323958
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9796601-10328743
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9797001-10323958
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9797001-10328743
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9797586-10323958
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9797586-10328743
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9798278-10323958
HeLa-S3|chr11:9780755-10336277	HeLa-S3|chr11:9798278-10328743
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9780755-10344013
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9780755-10344966
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9780755-10344999
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9780755-10346386
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9780755-10346799
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9780755-10348599
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9780755-10349516
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9780755-10349599
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10331199
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10331599
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9786844-10328743
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9787508-10323958
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9787508-10328743
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9796601-10323958
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9796601-10328743
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9797001-10323958
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9797001-10328743
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9797586-10323958
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9797586-10328743
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9798278-10323958
HeLa-S3|chr11:9780755-10343621	HeLa-S3|chr11:9798278-10328743
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9780755-10344966
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9780755-10344999
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9780755-10346386
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9780755-10346799
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9780755-10348599
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9780755-10349516
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9780755-10349599
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10331199
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10331599
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9786844-10328743
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9787508-10323958
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9787508-10328743
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9796601-10323958
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9796601-10328743
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9797001-10323958
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9797001-10328743
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9797586-10323958
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9797586-10328743
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9798278-10323958
HeLa-S3|chr11:9780755-10344013	HeLa-S3|chr11:9798278-10328743
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9780755-10344999
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9780755-10346386
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9780755-10346799
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9780755-10348599
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9780755-10349516
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9780755-10349599
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10331199
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10331599
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9786844-10328743
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9787508-10323958
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9787508-10328743
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9796601-10323958
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9796601-10328743
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9797001-10323958
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9797001-10328743
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9797586-10323958
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9797586-10328743
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9798278-10323958
HeLa-S3|chr11:9780755-10344966	HeLa-S3|chr11:9798278-10328743
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9780755-10346386
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9780755-10346799
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9780755-10348599
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9780755-10349516
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9780755-10349599
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10331199
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10331599
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9786844-10328743
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9787508-10323958
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9787508-10328743
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9796601-10323958
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9796601-10328743
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9797001-10323958
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9797001-10328743
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9797586-10323958
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9797586-10328743
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9798278-10323958
HeLa-S3|chr11:9780755-10344999	HeLa-S3|chr11:9798278-10328743
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9780755-10346799
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9780755-10348599
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9780755-10349516
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9780755-10349599
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10331199
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10331599
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9786844-10328743
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9787508-10323958
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9787508-10328743
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9796601-10323958
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9796601-10328743
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9797001-10323958
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9797001-10328743
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9797586-10323958
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9797586-10328743
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9798278-10323958
HeLa-S3|chr11:9780755-10346386	HeLa-S3|chr11:9798278-10328743
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9780755-10348599
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9780755-10349516
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9780755-10349599
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10331199
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10331599
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9786844-10328743
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9787508-10323958
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9787508-10328743
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9796601-10323958
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9796601-10328743
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9797001-10323958
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9797001-10328743
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9797586-10323958
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9797586-10328743
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9798278-10323958
HeLa-S3|chr11:9780755-10346799	HeLa-S3|chr11:9798278-10328743
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9780755-10349516
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9780755-10349599
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10331199
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10331599
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9786844-10328743
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9787508-10323958
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9787508-10328743
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9796601-10323958
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9796601-10328743
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9797001-10323958
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9797001-10328743
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9797586-10323958
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9797586-10328743
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9798278-10323958
HeLa-S3|chr11:9780755-10348599	HeLa-S3|chr11:9798278-10328743
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9780755-10349599
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10331199
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10331599
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9786844-10328743
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9787508-10323958
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9787508-10328743
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9796601-10323958
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9796601-10328743
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9797001-10323958
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9797001-10328743
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9797586-10323958
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9797586-10328743
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9798278-10323958
HeLa-S3|chr11:9780755-10349516	HeLa-S3|chr11:9798278-10328743
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10331199
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10331599
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9786844-10328743
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9787508-10323958
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9787508-10328743
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9796601-10323958
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9796601-10328743
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9797001-10323958
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9797001-10328743
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9797586-10323958
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9797586-10328743
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9798278-10323958
HeLa-S3|chr11:9780755-10349599	HeLa-S3|chr11:9798278-10328743
HeLa-S3|chr11:9780755-9990748	HeLa-S3|chr11:9781706-9990748
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10331599
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9786844-10328743
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9787508-10323958
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9787508-10328743
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9796601-10323958
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9796601-10328743
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9797001-10323958
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9797001-10328743
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9797586-10323958
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9797586-10328743
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9798278-10323958
HeLa-S3|chr11:9781706-10331199	HeLa-S3|chr11:9798278-10328743
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9781706-10331921
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9781706-10336277
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9781706-10343621
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9781706-10344013
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9781706-10344966
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9781706-10344999
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9781706-10346386
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9781706-10346799
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9781706-10348599
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9781706-10349516
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9781706-10349599
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9782178-10323958
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9782178-10328743
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9786844-10323958
HeLa-S3|chr11:9781706-10331599	HeLa-S3|chr11:9786844-10328743
