IMR90|chr10:101736400-101736800	IMR90|chr10:101737000-101737400
IMR90|chr9:107618800-107619200	IMR90|chr9:107621200-107621600
IMR90|chr9:107618800-107619200	IMR90|chr9:107622000-107622800
IMR90|chr9:107620200-107620800	IMR90|chr9:107621200-107621600
IMR90|chr9:107620200-107620800	IMR90|chr9:107622000-107622800
IMR90|chr9:107621200-107621600	IMR90|chr9:107622000-107622800
IMR90|chr9:117047600-117047800	IMR90|chr9:117048000-117048200
IMR90|chr9:117047600-117047800	IMR90|chr9:117048200-117048400
IMR90|chr9:117047600-117047800	IMR90|chr9:117048600-117048800
IMR90|chr9:117047600-117047800	IMR90|chr9:117050400-117050600
IMR90|chr9:117047600-117047800	IMR90|chr9:117050800-117051000
IMR90|chr9:117048000-117048200	IMR90|chr9:117048200-117048400
IMR90|chr9:117048000-117048200	IMR90|chr9:117048600-117048800
IMR90|chr9:117048000-117048200	IMR90|chr9:117050400-117050600
IMR90|chr9:117048000-117048200	IMR90|chr9:117050800-117051000
IMR90|chr9:117048200-117048400	IMR90|chr9:117048600-117048800
IMR90|chr9:117048200-117048400	IMR90|chr9:117050400-117050600
IMR90|chr9:117048200-117048400	IMR90|chr9:117050800-117051000
IMR90|chr9:117048600-117048800	IMR90|chr9:117050400-117050600
IMR90|chr9:117048600-117048800	IMR90|chr9:117050800-117051000
IMR90|chr9:117050400-117050600	IMR90|chr9:117050800-117051000
IMR90|chr9:118352200-118352400	IMR90|chr9:118352600-118353000
IMR90|chr9:118352200-118352400	IMR90|chr9:118354200-118354400
IMR90|chr9:118352200-118352400	IMR90|chr9:118355000-118355600
IMR90|chr9:118352200-118352400	IMR90|chr9:118355800-118356000
IMR90|chr9:118352600-118353000	IMR90|chr9:118354200-118354400
IMR90|chr9:118352600-118353000	IMR90|chr9:118355000-118355600
IMR90|chr9:118352600-118353000	IMR90|chr9:118355800-118356000
IMR90|chr9:118352600-118353000	IMR90|chr9:118356200-118356400
IMR90|chr9:118354200-118354400	IMR90|chr9:118355000-118355600
IMR90|chr9:118354200-118354400	IMR90|chr9:118355800-118356000
IMR90|chr9:118354200-118354400	IMR90|chr9:118356200-118356400
IMR90|chr9:118355000-118355600	IMR90|chr9:118355800-118356000
IMR90|chr9:118355000-118355600	IMR90|chr9:118356200-118356400
IMR90|chr9:118355000-118355600	IMR90|chr9:118358000-118360000
IMR90|chr9:118355800-118356000	IMR90|chr9:118356200-118356400
IMR90|chr9:118355800-118356000	IMR90|chr9:118358000-118360000
IMR90|chr9:118356200-118356400	IMR90|chr9:118358000-118360000
IMR90|chr9:118358000-118360000	IMR90|chr9:118360000-118360200
IMR90|chr9:118358000-118360000	IMR90|chr9:118360600-118361200
IMR90|chr9:118360000-118360200	IMR90|chr9:118360600-118361200
IMR90|chr9:127614400-127614800	IMR90|chr9:127614800-127615000
IMR90|chr9:128136600-128136800	IMR90|chr9:128137200-128137400
IMR90|chr9:130257600-130257800	IMR90|chr9:130257800-130258000
IMR90|chr9:130347000-130347600	IMR90|chr9:130348800-130349000
IMR90|chr9:19171800-19172600	IMR90|chr9:19174200-19174400
IMR90|chr9:19171800-19172600	IMR90|chr9:19174400-19174600
IMR90|chr9:19174200-19174400	IMR90|chr9:19174400-19174600
IMR90|chr9:19182600-19182800	IMR90|chr9:19182800-19183400
IMR90|chr9:19925800-19926200	IMR90|chr9:19926600-19926800
IMR90|chr9:20353800-20354200	IMR90|chr9:20354200-20354400
IMR90|chr9:20353800-20354200	IMR90|chr9:20354400-20355000
IMR90|chr9:20353800-20354200	IMR90|chr9:20355000-20355200
IMR90|chr9:20353800-20354200	IMR90|chr9:20356200-20356400
IMR90|chr9:20353800-20354200	IMR90|chr9:20357000-20357200
IMR90|chr9:20353800-20354200	IMR90|chr9:20357200-20357400
IMR90|chr9:20354200-20354400	IMR90|chr9:20354400-20355000
IMR90|chr9:20354200-20354400	IMR90|chr9:20355000-20355200
IMR90|chr9:20354200-20354400	IMR90|chr9:20356200-20356400
IMR90|chr9:20354200-20354400	IMR90|chr9:20357000-20357200
IMR90|chr9:20354200-20354400	IMR90|chr9:20357200-20357400
IMR90|chr9:20354400-20355000	IMR90|chr9:20355000-20355200
IMR90|chr9:20354400-20355000	IMR90|chr9:20356200-20356400
IMR90|chr9:20354400-20355000	IMR90|chr9:20357000-20357200
IMR90|chr9:20354400-20355000	IMR90|chr9:20357200-20357400
IMR90|chr9:20355000-20355200	IMR90|chr9:20356200-20356400
IMR90|chr9:20355000-20355200	IMR90|chr9:20357000-20357200
IMR90|chr9:20355000-20355200	IMR90|chr9:20357200-20357400
IMR90|chr9:20356200-20356400	IMR90|chr9:20357000-20357200
IMR90|chr9:20356200-20356400	IMR90|chr9:20357200-20357400
IMR90|chr9:20357000-20357200	IMR90|chr9:20357200-20357400
IMR90|chr9:37913400-37913800	IMR90|chr9:37914000-37914200
IMR90|chr9:4901400-4901600	IMR90|chr9:4901600-4902200
IMR90|chr9:94532600-94532800	IMR90|chr9:94532800-94533000
IMR90|chr9:94532600-94532800	IMR90|chr9:94533000-94533600
IMR90|chr9:94532600-94532800	IMR90|chr9:94533600-94534200
IMR90|chr9:94532600-94532800	IMR90|chr9:94534800-94535000
IMR90|chr9:94532800-94533000	IMR90|chr9:94533000-94533600
IMR90|chr9:94532800-94533000	IMR90|chr9:94533600-94534200
IMR90|chr9:94532800-94533000	IMR90|chr9:94534800-94535000
IMR90|chr9:94533000-94533600	IMR90|chr9:94533600-94534200
IMR90|chr9:94533000-94533600	IMR90|chr9:94534800-94535000
IMR90|chr9:94533600-94534200	IMR90|chr9:94534800-94535000
IMR90|chr9:94538800-94539000	IMR90|chr9:94540200-94540600
IMR90|chr9:94896000-94896400	IMR90|chr9:94897000-94897200
IMR90|chr9:94896000-94896400	IMR90|chr9:94897200-94897400
IMR90|chr9:94897000-94897200	IMR90|chr9:94897200-94897400
IMR90|chr9:94897000-94897200	IMR90|chr9:94900600-94901000
IMR90|chr9:94897200-94897400	IMR90|chr9:94900600-94901000
IMR90|chr9:94900600-94901000	IMR90|chr9:94901400-94901600
IMR90|chr9:94900600-94901000	IMR90|chr9:94902000-94902800
IMR90|chr9:94901400-94901600	IMR90|chr9:94902000-94902800
IMR90|chrX:109083200-109084400	IMR90|chrX:109084400-109085400
IMR90|chrX:109090800-109091400	IMR90|chrX:109091400-109091800
IMR90|chrX:109090800-109091400	IMR90|chrX:109092000-109092200
IMR90|chrX:109091400-109091800	IMR90|chrX:109092000-109092200
IMR90|chrX:14045000-14045200	IMR90|chrX:14045200-14045800
IMR90|chrX:14045000-14045200	IMR90|chrX:14046800-14047200
IMR90|chrX:14045200-14045800	IMR90|chrX:14046800-14047200
IMR90|chrX:153032200-153032600	IMR90|chrX:153032600-153032800
IMR90|chrX:17597600-17597800	IMR90|chrX:17598000-17598200
IMR90|chrX:17597600-17597800	IMR90|chrX:17598600-17598800
IMR90|chrX:17597600-17597800	IMR90|chrX:17598800-17599000
IMR90|chrX:17597600-17597800	IMR90|chrX:17599000-17599200
IMR90|chrX:17597600-17597800	IMR90|chrX:17599600-17599800
IMR90|chrX:17598000-17598200	IMR90|chrX:17598600-17598800
IMR90|chrX:17598000-17598200	IMR90|chrX:17598800-17599000
IMR90|chrX:17598000-17598200	IMR90|chrX:17599000-17599200
IMR90|chrX:17598000-17598200	IMR90|chrX:17599600-17599800
IMR90|chrX:17598600-17598800	IMR90|chrX:17598800-17599000
IMR90|chrX:17598600-17598800	IMR90|chrX:17599000-17599200
IMR90|chrX:17598600-17598800	IMR90|chrX:17599600-17599800
IMR90|chrX:17598800-17599000	IMR90|chrX:17599000-17599200
IMR90|chrX:17598800-17599000	IMR90|chrX:17599600-17599800
IMR90|chrX:17598800-17599000	IMR90|chrX:17602200-17602800
IMR90|chrX:17599000-17599200	IMR90|chrX:17599600-17599800
IMR90|chrX:17599000-17599200	IMR90|chrX:17602200-17602800
IMR90|chrX:17599600-17599800	IMR90|chrX:17602200-17602800
IMR90|chrX:17609200-17609600	IMR90|chrX:17609600-17610400
IMR90|chrX:23919400-23919600	IMR90|chrX:23920200-23920600
IMR90|chrX:23919400-23919600	IMR90|chrX:23920600-23920800
IMR90|chrX:23920200-23920600	IMR90|chrX:23920600-23920800
