GM12878|chr10:101469347-101470000	GM12878|chr10:101470000-101470121
GM12878|chr17:21178400-21178707	GM12878|chr17:21179554-21179800
GM12878|chr17:2256259-2256353	GM12878|chr17:2256671-2257437
GM12878|chr17:27472280-27472383	GM12878|chr17:27472702-27473048
GM12878|chr17:27475330-27475400	GM12878|chr17:27476800-27477588
GM12878|chr17:29036975-29037097	GM12878|chr17:29037395-29037600
GM12878|chr17:36883534-36885241	GM12878|chr17:36885441-36885800
GM12878|chr17:38752290-38752400	GM12878|chr17:38752400-38752800
GM12878|chr17:38752290-38752400	GM12878|chr17:38752801-38752893
GM12878|chr17:38752290-38752400	GM12878|chr17:38753052-38753309
GM12878|chr17:38752290-38752400	GM12878|chr17:38753512-38753600
GM12878|chr17:38752400-38752800	GM12878|chr17:38752801-38752893
GM12878|chr17:38752400-38752800	GM12878|chr17:38753052-38753309
GM12878|chr17:38752400-38752800	GM12878|chr17:38753512-38753600
GM12878|chr17:38752801-38752893	GM12878|chr17:38753052-38753309
GM12878|chr17:38752801-38752893	GM12878|chr17:38753512-38753600
GM12878|chr17:38752801-38752893	GM12878|chr17:38753600-38756400
GM12878|chr17:38753052-38753309	GM12878|chr17:38753512-38753600
GM12878|chr17:38753052-38753309	GM12878|chr17:38753600-38756400
GM12878|chr17:38753512-38753600	GM12878|chr17:38753600-38756400
GM12878|chr17:38753600-38756400	GM12878|chr17:38756400-38756801
GM12878|chr17:38756400-38756801	GM12878|chr17:38757760-38760025
GM12878|chr17:40176738-40176972	GM12878|chr17:40177262-40177400
GM12878|chr17:40215449-40215685	GM12878|chr17:40215800-40216400
GM12878|chr17:40215449-40215685	GM12878|chr17:40216435-40216700
GM12878|chr17:40215800-40216400	GM12878|chr17:40216435-40216700
GM12878|chr17:40911888-40912400	GM12878|chr17:40913200-40913400
GM12878|chr17:41080595-41080600	GM12878|chr17:41080600-41081347
GM12878|chr17:4276980-4277820	GM12878|chr17:4277930-4279971
GM12878|chr17:4277930-4279971	GM12878|chr17:4280163-4281169
GM12878|chr17:4280163-4281169	GM12878|chr17:4281383-4281600
GM12878|chr17:4280163-4281169	GM12878|chr17:4281600-4281778
GM12878|chr17:4281383-4281600	GM12878|chr17:4281600-4281778
GM12878|chr17:4308403-4308591	GM12878|chr17:4308687-4308985
GM12878|chr17:43456774-43457800	GM12878|chr17:43457800-43458400
GM12878|chr17:43456774-43457800	GM12878|chr17:43458400-43458525
GM12878|chr17:43457800-43458400	GM12878|chr17:43458400-43458525
GM12878|chr17:43461557-43461830	GM12878|chr17:43462515-43462600
GM12878|chr17:43461557-43461830	GM12878|chr17:43462600-43462916
GM12878|chr17:43462515-43462600	GM12878|chr17:43462600-43462916
GM12878|chr17:46100800-46101803	GM12878|chr17:46102053-46102427
GM12878|chr17:47643401-47643821	GM12878|chr17:47645545-47646081
GM12878|chr17:47645545-47646081	GM12878|chr17:47647774-47648001
GM12878|chr17:47645545-47646081	GM12878|chr17:47648141-47648323
GM12878|chr17:47647774-47648001	GM12878|chr17:47648141-47648323
GM12878|chr17:49027588-49027700	GM12878|chr17:49028028-49028492
GM12878|chr17:49031092-49031200	GM12878|chr17:49031200-49031800
GM12878|chr17:49031092-49031200	GM12878|chr17:49031824-49032159
GM12878|chr17:49031200-49031800	GM12878|chr17:49031824-49032159
GM12878|chr17:5100613-5100746	GM12878|chr17:5100903-5101224
GM12878|chr17:5100613-5100746	GM12878|chr17:5101528-5102443
GM12878|chr17:5100903-5101224	GM12878|chr17:5101528-5102443
GM12878|chr17:5101528-5102443	GM12878|chr17:5102689-5104742
GM12878|chr17:5127000-5127400	GM12878|chr17:5128000-5128200
GM12878|chr17:5142000-5142117	GM12878|chr17:5142217-5142309
GM12878|chr1:76194293-76194432	GM12878|chr1:76194532-76194624
GM12878|chr17:65624281-65624635	GM12878|chr17:65625247-65625382
GM12878|chr17:65624281-65624635	GM12878|chr17:65625835-65626000
GM12878|chr17:65625247-65625382	GM12878|chr17:65625835-65626000
GM12878|chr17:65684627-65685035	GM12878|chr17:65685427-65685716
GM12878|chr17:70022929-70023021	GM12878|chr17:70023133-70023519
GM12878|chr17:70022929-70023021	GM12878|chr17:70023616-70023800
GM12878|chr17:70022929-70023021	GM12878|chr17:70023800-70023871
GM12878|chr17:70022929-70023021	GM12878|chr17:70024571-70024600
GM12878|chr17:70022929-70023021	GM12878|chr17:70024600-70024800
GM12878|chr17:70023133-70023519	GM12878|chr17:70023616-70023800
GM12878|chr17:70023133-70023519	GM12878|chr17:70023800-70023871
GM12878|chr17:70023133-70023519	GM12878|chr17:70024571-70024600
GM12878|chr17:70023133-70023519	GM12878|chr17:70024600-70024800
GM12878|chr17:70023616-70023800	GM12878|chr17:70023800-70023871
GM12878|chr17:70023616-70023800	GM12878|chr17:70024571-70024600
GM12878|chr17:70023616-70023800	GM12878|chr17:70024600-70024800
GM12878|chr17:70023800-70023871	GM12878|chr17:70024571-70024600
GM12878|chr17:70023800-70023871	GM12878|chr17:70024600-70024800
GM12878|chr17:70024571-70024600	GM12878|chr17:70024600-70024800
GM12878|chr17:70028600-70029600	GM12878|chr17:70030400-70031158
GM12878|chr17:70112200-70114149	GM12878|chr17:70114241-70114777
GM12878|chr17:70112200-70114149	GM12878|chr17:70115141-70115400
GM12878|chr17:70114241-70114777	GM12878|chr17:70115141-70115400
GM12878|chr17:70114241-70114777	GM12878|chr17:70115851-70116287
GM12878|chr17:70114241-70114777	GM12878|chr17:70116444-70116658
GM12878|chr17:70115141-70115400	GM12878|chr17:70115851-70116287
GM12878|chr17:70115141-70115400	GM12878|chr17:70116444-70116658
GM12878|chr17:70115851-70116287	GM12878|chr17:70116444-70116658
GM12878|chr17:70412252-70412572	GM12878|chr17:70412907-70413169
GM12878|chr17:70458825-70458917	GM12878|chr17:70459650-70460392
GM12878|chr17:70459650-70460392	GM12878|chr17:70460997-70463304
GM12878|chr17:70506972-70507115	GM12878|chr17:70507207-70507319
GM12878|chr17:70506972-70507115	GM12878|chr17:70508607-70509400
GM12878|chr17:70506972-70507115	GM12878|chr17:70509400-70509564
GM12878|chr17:70507207-70507319	GM12878|chr17:70508607-70509400
GM12878|chr17:70507207-70507319	GM12878|chr17:70509400-70509564
GM12878|chr17:70508607-70509400	GM12878|chr17:70509400-70509564
GM12878|chr17:70508607-70509400	GM12878|chr17:70510606-70510890
GM12878|chr17:70508607-70509400	GM12878|chr17:70511019-70511800
GM12878|chr17:70509400-70509564	GM12878|chr17:70510606-70510890
GM12878|chr17:70509400-70509564	GM12878|chr17:70511019-70511800
GM12878|chr17:70510606-70510890	GM12878|chr17:70511019-70511800
GM12878|chr17:70516725-70516800	GM12878|chr17:70516800-70517600
GM12878|chr17:70516725-70516800	GM12878|chr17:70517600-70517645
GM12878|chr17:70516800-70517600	GM12878|chr17:70517600-70517645
GM12878|chr17:72449800-72450200	GM12878|chr17:72450635-72450800
GM12878|chr17:72449800-72450200	GM12878|chr17:72451251-72451569
GM12878|chr17:72450635-72450800	GM12878|chr17:72451251-72451569
GM12878|chr17:72737789-72738955	GM12878|chr17:72739047-72739200
GM12878|chr17:72737789-72738955	GM12878|chr17:72739200-72739383
GM12878|chr17:72739047-72739200	GM12878|chr17:72739200-72739383
GM12878|chr17:72775398-72775600	GM12878|chr17:72775600-72777000
GM12878|chr17:72775398-72775600	GM12878|chr17:72777000-72777025
GM12878|chr17:72775600-72777000	GM12878|chr17:72777000-72777025
GM12878|chr17:72780078-72780400	GM12878|chr17:72780400-72780892
GM12878|chr17:72780078-72780400	GM12878|chr17:72781273-72781494
GM12878|chr17:72780400-72780892	GM12878|chr17:72781273-72781494
GM12878|chr17:72870800-72870823	GM12878|chr17:72870997-72871210
GM12878|chr17:72870800-72870823	GM12878|chr17:72871607-72871725
GM12878|chr17:72870997-72871210	GM12878|chr17:72871607-72871725
GM12878|chr17:73776200-73776540	GM12878|chr17:73776716-73776800
GM12878|chr17:73776200-73776540	GM12878|chr17:73778499-73778600
GM12878|chr17:73776716-73776800	GM12878|chr17:73778499-73778600
GM12878|chr17:7893000-7893175	GM12878|chr17:7893962-7894000
GM12878|chr17:8023000-8023600	GM12878|chr17:8024634-8024919
GM12878|chr17:8023000-8023600	GM12878|chr17:8025618-8025955
GM12878|chr17:8024634-8024919	GM12878|chr17:8025618-8025955
GM12878|chr17:8024634-8024919	GM12878|chr17:8026047-8026662
GM12878|chr17:8025618-8025955	GM12878|chr17:8026047-8026662
GM12878|chr17:8025618-8025955	GM12878|chr17:8026797-8028800
GM12878|chr17:8026047-8026662	GM12878|chr17:8026797-8028800
GM12878|chr18:10559962-10560538	GM12878|chr18:10560794-10561000
GM12878|chr18:10559962-10560538	GM12878|chr18:10561000-10561020
GM12878|chr18:10560794-10561000	GM12878|chr18:10561000-10561020
GM12878|chr18:10847800-10848274	GM12878|chr18:10848482-10848829
GM12878|chr18:10847800-10848274	GM12878|chr18:10849657-10849749
GM12878|chr18:10847800-10848274	GM12878|chr18:10850350-10850400
GM12878|chr18:10848482-10848829	GM12878|chr18:10849657-10849749
GM12878|chr18:10848482-10848829	GM12878|chr18:10850350-10850400
GM12878|chr18:10848482-10848829	GM12878|chr18:10850400-10850555
GM12878|chr18:10849657-10849749	GM12878|chr18:10850350-10850400
GM12878|chr18:10849657-10849749	GM12878|chr18:10850400-10850555
GM12878|chr18:10849657-10849749	GM12878|chr18:10851188-10851394
GM12878|chr18:10849657-10849749	GM12878|chr18:10851509-10851792
GM12878|chr18:10850350-10850400	GM12878|chr18:10850400-10850555
GM12878|chr18:10850350-10850400	GM12878|chr18:10851188-10851394
GM12878|chr18:10850350-10850400	GM12878|chr18:10851509-10851792
GM12878|chr18:10850350-10850400	GM12878|chr18:10852085-10852800
GM12878|chr18:10850400-10850555	GM12878|chr18:10851188-10851394
GM12878|chr18:10850400-10850555	GM12878|chr18:10851509-10851792
GM12878|chr18:10850400-10850555	GM12878|chr18:10852085-10852800
GM12878|chr18:10851188-10851394	GM12878|chr18:10851509-10851792
GM12878|chr18:10851188-10851394	GM12878|chr18:10852085-10852800
GM12878|chr18:10851509-10851792	GM12878|chr18:10852085-10852800
GM12878|chr18:10955200-10955699	GM12878|chr18:10957025-10957279
GM12878|chr18:10957025-10957279	GM12878|chr18:10957950-10958086
GM12878|chr18:20817367-20818800	GM12878|chr18:20820000-20821151
GM12878|chr18:20820000-20821151	GM12878|chr18:20821477-20822927
GM12878|chr18:28846985-28847077	GM12878|chr18:28847588-28848445
GM12878|chr18:28846985-28847077	GM12878|chr18:28848540-28850000
GM12878|chr18:28847588-28848445	GM12878|chr18:28848540-28850000
GM12878|chr18:28847588-28848445	GM12878|chr18:28850000-28850019
GM12878|chr18:28848540-28850000	GM12878|chr18:28850000-28850019
GM12878|chr18:2993400-2994495	GM12878|chr18:2994851-2995350
GM12878|chr18:2997492-2997800	GM12878|chr18:2997800-2999355
GM12878|chr18:32925200-32925800	GM12878|chr18:32925850-32925965
GM12878|chr18:43245900-43246000	GM12878|chr18:43246000-43246410
GM12878|chr18:43245900-43246000	GM12878|chr18:43246553-43247200
GM12878|chr18:43245900-43246000	GM12878|chr18:43247200-43247643
GM12878|chr18:43246000-43246410	GM12878|chr18:43246553-43247200
GM12878|chr18:43246000-43246410	GM12878|chr18:43247200-43247643
GM12878|chr18:43246553-43247200	GM12878|chr18:43247200-43247643
GM12878|chr18:47882330-47883033	GM12878|chr18:47883125-47883632
GM12878|chr18:57501200-57502400	GM12878|chr18:57502400-57502461
GM12878|chr18:57501200-57502400	GM12878|chr18:57502874-57503754
GM12878|chr18:57502400-57502461	GM12878|chr18:57502874-57503754
GM12878|chr18:57502874-57503754	GM12878|chr18:57505124-57505279
GM12878|chr18:60816702-60817008	GM12878|chr18:60817236-60817600
GM12878|chr18:60816702-60817008	GM12878|chr18:60818600-60819000
GM12878|chr18:60817236-60817600	GM12878|chr18:60818600-60819000
GM12878|chr18:60818600-60819000	GM12878|chr18:60819600-60821800
GM12878|chr18:66388480-66388800	GM12878|chr18:66389800-66389807
GM12878|chr18:66388480-66388800	GM12878|chr18:66389948-66390148
GM12878|chr18:66388480-66388800	GM12878|chr18:66390349-66390449
GM12878|chr18:66389800-66389807	GM12878|chr18:66389948-66390148
GM12878|chr18:66389800-66389807	GM12878|chr18:66390349-66390449
GM12878|chr18:66389948-66390148	GM12878|chr18:66390349-66390449
GM12878|chr18:67859000-67859885	GM12878|chr18:67860216-67860400
GM12878|chr18:67860216-67860400	GM12878|chr18:67861600-67863143
GM12878|chr18:77720490-77720611	GM12878|chr18:77722377-77722600
GM12878|chr18:77720490-77720611	GM12878|chr18:77722600-77722800
GM12878|chr18:77722377-77722600	GM12878|chr18:77722600-77722800
GM12878|chr18:9061023-9061400	GM12878|chr18:9062800-9063607
GM12878|chr18:9062800-9063607	GM12878|chr18:9065341-9065712
GM12878|chr18:9073455-9073629	GM12878|chr18:9073880-9074209
GM12878|chr18:9672861-9673436	GM12878|chr18:9673802-9674000
GM12878|chr18:9672861-9673436	GM12878|chr18:9674000-9674127
GM12878|chr18:9673802-9674000	GM12878|chr18:9674000-9674127
GM12878|chr1:90228204-90228452	GM12878|chr1:90229028-90229200
GM12878|chr19:10037952-10038179	GM12878|chr19:10038427-10038683
GM12878|chr19:10342600-10343200	GM12878|chr19:10343200-10343519
GM12878|chr19:10342600-10343200	GM12878|chr19:10344884-10345115
GM12878|chr19:10343200-10343519	GM12878|chr19:10344884-10345115
GM12878|chr19:10344884-10345115	GM12878|chr19:10345733-10346274
GM12878|chr19:10344884-10345115	GM12878|chr19:10346403-10346600
GM12878|chr19:10345733-10346274	GM12878|chr19:10346403-10346600
GM12878|chr19:10345733-10346274	GM12878|chr19:10347600-10348168
GM12878|chr19:10346403-10346600	GM12878|chr19:10347600-10348168
GM12878|chr19:10347600-10348168	GM12878|chr19:10348851-10350627
GM12878|chr19:10348851-10350627	GM12878|chr19:10351089-10351360
GM12878|chr19:10351089-10351360	GM12878|chr19:10352569-10352767
GM12878|chr19:10351089-10351360	GM12878|chr19:10352867-10352966
GM12878|chr19:10352569-10352767	GM12878|chr19:10352867-10352966
GM12878|chr19:10496663-10497297	GM12878|chr19:10497389-10497669
GM12878|chr19:10496663-10497297	GM12878|chr19:10497864-10498001
GM12878|chr19:10497389-10497669	GM12878|chr19:10497864-10498001
GM12878|chr19:10974917-10975009	GM12878|chr19:10975450-10975600
GM12878|chr19:10975450-10975600	GM12878|chr19:10977840-10978085
GM12878|chr19:10977840-10978085	GM12878|chr19:10978274-10978600
GM12878|chr19:10977840-10978085	GM12878|chr19:10979800-10979927
GM12878|chr19:10977840-10978085	GM12878|chr19:10980119-10980256
GM12878|chr19:10978274-10978600	GM12878|chr19:10979800-10979927
GM12878|chr19:10978274-10978600	GM12878|chr19:10980119-10980256
GM12878|chr19:10979800-10979927	GM12878|chr19:10980119-10980256
GM12878|chr19:11908659-11908800	GM12878|chr19:11909918-11910200
GM12878|chr19:12880307-12880600	GM12878|chr19:12880859-12881000
GM12878|chr19:13971600-13971800	GM12878|chr19:13973407-13973800
GM12878|chr19:13971600-13971800	GM12878|chr19:13973800-13973873
GM12878|chr19:13973407-13973800	GM12878|chr19:13973800-13973873
GM12878|chr19:13973407-13973800	GM12878|chr19:13975525-13975977
GM12878|chr19:13973800-13973873	GM12878|chr19:13975525-13975977
GM12878|chr19:13975525-13975977	GM12878|chr19:13976069-13976727
GM12878|chr19:13975525-13975977	GM12878|chr19:13977091-13977509
GM12878|chr19:13976069-13976727	GM12878|chr19:13977091-13977509
GM12878|chr19:13991279-13993200	GM12878|chr19:13993200-13993447
GM12878|chr19:17493159-17493600	GM12878|chr19:17494400-17494505
GM12878|chr19:18039509-18040977	GM12878|chr19:18041076-18041516
GM12878|chr19:18039509-18040977	GM12878|chr19:18042269-18042600
GM12878|chr19:18041076-18041516	GM12878|chr19:18042269-18042600
GM12878|chr19:19633600-19633735	GM12878|chr19:19633853-19634141
GM12878|chr19:19633600-19633735	GM12878|chr19:19634373-19634600
GM12878|chr19:19633600-19633735	GM12878|chr19:19634600-19636170
GM12878|chr19:19633853-19634141	GM12878|chr19:19634373-19634600
GM12878|chr19:19633853-19634141	GM12878|chr19:19634600-19636170
GM12878|chr19:19634373-19634600	GM12878|chr19:19634600-19636170
GM12878|chr19:2557782-2558053	GM12878|chr19:2558145-2558411
GM12878|chr19:2612173-2612279	GM12878|chr19:2612440-2612546
GM12878|chr19:2612173-2612279	GM12878|chr19:2612985-2613737
GM12878|chr19:2612173-2612279	GM12878|chr19:2614151-2614245
GM12878|chr19:2612440-2612546	GM12878|chr19:2612985-2613737
GM12878|chr19:2612440-2612546	GM12878|chr19:2614151-2614245
GM12878|chr19:2612985-2613737	GM12878|chr19:2614151-2614245
GM12878|chr19:2616933-2617026	GM12878|chr19:2618134-2618200
GM12878|chr19:2616933-2617026	GM12878|chr19:2618200-2620093
GM12878|chr19:2618134-2618200	GM12878|chr19:2618200-2620093
GM12878|chr19:2618134-2618200	GM12878|chr19:2620193-2620200
GM12878|chr19:2618200-2620093	GM12878|chr19:2620193-2620200
GM12878|chr19:35950800-35952651	GM12878|chr19:35952988-35955006
GM12878|chr19:36419205-36419851	GM12878|chr19:36420504-36420600
GM12878|chr19:36419205-36419851	GM12878|chr19:36420600-36421253
GM12878|chr19:36419205-36419851	GM12878|chr19:36421768-36421800
GM12878|chr19:36419205-36419851	GM12878|chr19:36421800-36422000
GM12878|chr19:36420504-36420600	GM12878|chr19:36420600-36421253
GM12878|chr19:36420504-36420600	GM12878|chr19:36421768-36421800
GM12878|chr19:36420504-36420600	GM12878|chr19:36421800-36422000
GM12878|chr19:36420600-36421253	GM12878|chr19:36421768-36421800
GM12878|chr19:36420600-36421253	GM12878|chr19:36421800-36422000
GM12878|chr19:36421768-36421800	GM12878|chr19:36421800-36422000
GM12878|chr19:36426600-36427200	GM12878|chr19:36427600-36428400
GM12878|chr19:39042200-39042600	GM12878|chr19:39042600-39042649
GM12878|chr19:39045319-39046189	GM12878|chr19:39047111-39047552
GM12878|chr19:39045319-39046189	GM12878|chr19:39048000-39048523
GM12878|chr19:39047111-39047552	GM12878|chr19:39048000-39048523
GM12878|chr19:39048000-39048523	GM12878|chr19:39049631-39051307
GM12878|chr19:39930827-39930919	GM12878|chr19:39931425-39931519
GM12878|chr19:40166218-40167289	GM12878|chr19:40167389-40167873
GM12878|chr19:40166218-40167289	GM12878|chr19:40168153-40169200
GM12878|chr19:40167389-40167873	GM12878|chr19:40168153-40169200
GM12878|chr19:41157606-41157800	GM12878|chr19:41157800-41158200
GM12878|chr19:41157606-41157800	GM12878|chr19:41158200-41158491
GM12878|chr19:41157800-41158200	GM12878|chr19:41158200-41158491
GM12878|chr19:41702000-41702400	GM12878|chr19:41702400-41702600
GM12878|chr19:41702000-41702400	GM12878|chr19:41702600-41702649
GM12878|chr19:41702400-41702600	GM12878|chr19:41702600-41702649
GM12878|chr19:43954855-43954979	GM12878|chr19:43955079-43955171
GM12878|chr19:44249176-44249495	GM12878|chr19:44249783-44249887
GM12878|chr19:45751800-45751923	GM12878|chr19:45752510-45752763
GM12878|chr19:45751800-45751923	GM12878|chr19:45753737-45753800
GM12878|chr19:45751800-45751923	GM12878|chr19:45753800-45754000
GM12878|chr19:45752510-45752763	GM12878|chr19:45753737-45753800
GM12878|chr19:45752510-45752763	GM12878|chr19:45753800-45754000
GM12878|chr19:45753737-45753800	GM12878|chr19:45753800-45754000
GM12878|chr19:45756932-45757343	GM12878|chr19:45757500-45758000
GM12878|chr19:45928400-45928631	GM12878|chr19:45928847-45929089
GM12878|chr19:45931230-45931740	GM12878|chr19:45932090-45932400
GM12878|chr19:45932090-45932400	GM12878|chr19:45934398-45934490
GM12878|chr19:45943800-45944107	GM12878|chr19:45944219-45944400
GM12878|chr19:45943800-45944107	GM12878|chr19:45944400-45944593
GM12878|chr19:45943800-45944107	GM12878|chr19:45945948-45946000
GM12878|chr19:45943800-45944107	GM12878|chr19:45946000-45946400
GM12878|chr19:45944219-45944400	GM12878|chr19:45944400-45944593
GM12878|chr19:45944219-45944400	GM12878|chr19:45945948-45946000
